id,parcel_id,owner_name,owner_aadhaar,owner_phone,from_date,to_date,transfer_type,deed_number,consideration_amount,remarks
46744c13-ac2c-4860-af3b-98c8dd3843b6,41eb25dd-c7e7-45ed-9627-2bae85522e64,Mahesh Babu,5286-5290-8004,9157431447,1999-01-16,2002-12-27,Gift,DD-5163-360,2057000.0,
ec1836b2-bf1b-4422-b095-b21933318cf2,41eb25dd-c7e7-45ed-9627-2bae85522e64,Mahesh Babu,2080-8784-4562,9583545083,2002-12-27,2016-12-08,Court Decree,DD-4444-939,2189000.0,
db8911e1-8543-4f58-9067-5f0c3867c6de,41eb25dd-c7e7-45ed-9627-2bae85522e64,Nitin Gadkari,6251-4947-3020,9257929769,2016-12-08,,Court Decree,DD-2755-115,2423000.0,
966d863f-d11d-4ae1-881c-067db08b5b98,304761a4-8093-4920-810c-b3654a41e56c,Saritha Devi,9854-7247-5139,9287936545,1994-01-26,2003-12-04,Partition,DD-4810-137,2957000.0,
5b9c07d2-d607-4194-8847-00fd2490d4db,304761a4-8093-4920-810c-b3654a41e56c,Nitin Gadkari,4709-8365-3666,9659917125,2003-12-04,2007-06-08,Gift,DD-3165-308,3497000.0,
f3e6636f-f4c5-4e3f-a6e7-d2587a18daef,304761a4-8093-4920-810c-b3654a41e56c,Vijay Prakash Rao,3473-2846-9191,9132301980,2007-06-08,2007-07-13,Inheritance,DD-4903-681,0,
74d88f39-2441-40cc-b10b-c8f1e95b43b6,304761a4-8093-4920-810c-b3654a41e56c,Arun Prakash,9471-9432-1808,9864172053,2007-07-13,,Partition,DD-3574-680,3266000.0,
34efdf31-1412-4cae-ac83-9f28d1e9d6fa,fa527a81-3d38-41eb-9de9-07e5d12f0fa2,Saritha Devi,4854-5740-6231,9797798656,2000-01-15,2002-01-14,Partition,DD-2522-395,9825000.0,
7f4c6b4e-c145-4136-a9af-4d89e625512d,fa527a81-3d38-41eb-9de9-07e5d12f0fa2,Nandini Reddy,1776-8906-5527,9552195803,2002-01-14,2003-11-27,Inheritance,DD-2393-703,0,
cfaf2140-4c39-49ef-a049-7a88a2afc60e,fa527a81-3d38-41eb-9de9-07e5d12f0fa2,Smita Patil,6183-2600-1571,9103919069,2003-11-27,,Court Decree,DD-3265-299,9589000.0,
97ce9266-a7c7-4835-819e-5d6030f40fa4,4bc6e6f0-95b8-4b2c-9f15-759a4482f7e7,Ganesh Patel,2479-4683-5623,9101702569,1991-06-17,1996-11-26,Partition,DD-7077-406,22313000.0,
278117b5-8c59-4f67-8ee2-75be825bc74a,4bc6e6f0-95b8-4b2c-9f15-759a4482f7e7,Girish Kumar,5405-8691-1687,9661344438,1996-11-26,,Partition,DD-9874-431,19864000.0,
97cdde07-1607-4667-95b0-ae0c12fd985c,b02acc97-8db0-4332-b979-0f2b6458aed3,Rohit Sharma,8024-3959-6947,9586978736,1995-07-17,2000-07-06,Partition,DD-2190-472,31602000.0,
f7e77173-f56e-42ca-9c3b-e6628d17370c,b02acc97-8db0-4332-b979-0f2b6458aed3,Sonia Verma,4878-3072-1364,9193389201,2000-07-06,2006-06-29,Sale,DD-8446-486,27157000.0,
86fa06da-eed2-4325-9fca-d4cfe724a02b,b02acc97-8db0-4332-b979-0f2b6458aed3,Pooja Sharma,8447-9552-4060,9508172677,2006-06-29,2018-11-16,Inheritance,DD-8071-818,0,
537ef35b-d59e-43f3-a8d9-492ff8e89211,b02acc97-8db0-4332-b979-0f2b6458aed3,Ramesh Kumar Sharma,7038-3280-2193,9941776099,2018-11-16,,Sale,DD-5959-180,29094000.0,
a87e397e-cf66-4b67-8512-9bcd639020e6,69deac4b-4caa-4af4-b8fc-ca58fb89f79b,Seema Malhotra,1874-5330-7003,9386045942,1997-05-09,2018-11-30,Partition,DD-6476-624,24884000.0,
54e8250f-bcd5-4082-8361-ae8e562b362a,69deac4b-4caa-4af4-b8fc-ca58fb89f79b,Vinod Khanna,6678-5811-7108,9621952950,2018-11-30,,Inheritance,DD-2724-943,0,
3e249d42-e07a-4a4e-ac2a-853b68298d26,da26ab00-696f-41a1-8f05-753608aa277b,Saritha Devi,5587-1082-1957,9195519439,1990-10-21,2000-02-22,Court Decree,DD-3669-673,38960000.0,
b7313f53-a96b-4ede-b59a-6cc3a9f9f4e2,da26ab00-696f-41a1-8f05-753608aa277b,Sunil Shetty,3994-3636-5289,9869955304,2000-02-22,2001-09-04,Partition,DD-9522-767,47848000.0,
429fa506-c730-4b01-8254-a464b9fbcf83,da26ab00-696f-41a1-8f05-753608aa277b,Smita Patil,2187-7381-9884,9953454348,2001-09-04,,Partition,DD-4938-192,43279000.0,
5d7eb563-1e1f-4d45-a1fb-ecc7deb4df15,5ec2b68e-f642-4ee7-a7c3-ce242431b141,Prakash Raj,2161-8048-6143,9830665669,1987-07-04,2010-03-19,Court Decree,DD-3230-304,9237000.0,
0312d044-c3e3-4e2d-ac8d-fba6f5700943,5ec2b68e-f642-4ee7-a7c3-ce242431b141,Revathy Nair,2419-9260-6116,9703200643,2010-03-19,2017-10-15,Sale,DD-1075-595,8799000.0,
02fac62f-041f-4d1d-a337-fc85dc675cd9,5ec2b68e-f642-4ee7-a7c3-ce242431b141,Santosh Kumar,9550-8673-7769,9736834208,2017-10-15,,Gift,DD-5801-332,10333000.0,
ddf7cb5b-d897-49b7-b1ee-553a54489c85,e096dbb2-84e2-431b-ad99-7165e0052365,Mohammad Arif Khan,8672-5862-4495,9941460924,1997-09-16,1996-09-01,Gift,DD-7607-327,1318000.0,
46de6cfa-71ef-4ab2-9018-17dba99361c8,e096dbb2-84e2-431b-ad99-7165e0052365,Ravi Shankar,6527-3480-7892,9669018400,1996-09-01,2021-01-23,Gift,DD-8173-362,1397000.0,
b079927f-546b-4457-b8da-76fc6ff1680f,e096dbb2-84e2-431b-ad99-7165e0052365,Rani Mukherjee,8133-1637-8033,9580826586,2021-01-23,,Sale,DD-7645-982,1340000.0,
3554de0d-d47d-46a0-a462-e36e0acdecb4,c7e94492-5ef9-473e-8eb6-def9bd135a5d,Lakshmi Venkatesh,6967-7505-3612,9321180062,1992-12-12,2005-04-29,Gift,DD-8356-734,3260000.0,
f6336f25-133e-4388-879c-d8ef94e0c113,c7e94492-5ef9-473e-8eb6-def9bd135a5d,Sonia Verma,1557-9861-6460,9922120921,2005-04-29,2010-05-11,Court Decree,DD-3994-846,3846000.0,
f50fc60a-5eb4-4957-8080-818106f9a900,c7e94492-5ef9-473e-8eb6-def9bd135a5d,Revathy Nair,6070-1451-2666,9350794956,2010-05-11,2021-04-12,Gift,DD-2755-143,4028000.0,
63241df5-294b-4981-a967-54eec57436f2,c7e94492-5ef9-473e-8eb6-def9bd135a5d,Nandini Reddy,7355-2552-1312,9252819463,2021-04-12,,Sale,DD-2365-202,4169000.0,
49212e51-65bc-4536-9fcc-20d30232f9a9,f4bd1d32-bf5e-4459-8623-779f41020a02,Dinesh Patil,4515-3999-6685,9956789742,1992-04-07,2011-08-24,Partition,DD-1831-180,41677000.0,
f249c7ad-38f2-44f1-8eaa-c8eb24f5daa9,f4bd1d32-bf5e-4459-8623-779f41020a02,Girish Kumar,6567-1524-8177,9403353059,2011-08-24,,Court Decree,DD-5253-550,45990000.0,
394fc210-bccf-4ca4-9630-9dfec4ca33fc,08365ee1-b43c-4aa7-b809-117a43db5067,Deepika Mehta,1514-4514-8019,9148970283,1987-04-08,2008-12-24,Court Decree,DD-2941-103,12217000.0,
a5c3b582-b2c3-4151-a2b6-3c1bd6d1aa3c,08365ee1-b43c-4aa7-b809-117a43db5067,Naresh Kumar,2536-4627-6518,9760752396,2008-12-24,,Court Decree,DD-5656-165,10736000.0,
49505fd4-ac8a-413f-a992-e74f24b51a43,1fbd0453-83b2-4ca3-a525-3fb6ea708cc2,Revathy Nair,4958-8847-9207,9386749065,2000-08-20,2014-01-05,Partition,DD-8823-369,24649000.0,
42ce9ab3-05c5-45f2-84ff-79e506192766,1fbd0453-83b2-4ca3-a525-3fb6ea708cc2,Sunita Verma,5734-6025-7143,9341622302,2014-01-05,2021-10-17,Inheritance,DD-4568-778,0,
0459232a-427f-49bd-b110-555b18104e92,1fbd0453-83b2-4ca3-a525-3fb6ea708cc2,Sridevi Kapoor,3575-6475-6375,9108643561,2021-10-17,2023-11-26,Sale,DD-1045-502,25791000.0,
3b35117c-213d-4ddc-a18e-dd9d286dd8bc,1fbd0453-83b2-4ca3-a525-3fb6ea708cc2,Pooja Sharma,1181-2194-9081,9328187922,2023-11-26,,Inheritance,DD-3632-748,0,
ad405e3d-afd9-4ba3-a615-361bc9f85ca3,dd8f2857-6409-4b72-99c5-a32d8be805c4,Rani Mukherjee,7783-9362-5149,9360893196,1988-07-15,2005-02-05,Inheritance,DD-1092-752,0,
d4e92aa4-fe4d-45eb-b8d5-eabffc3672b7,dd8f2857-6409-4b72-99c5-a32d8be805c4,Ajay Singh,8275-4603-3229,9761710897,2005-02-05,2019-05-08,Sale,DD-3481-219,833000.0,
da709639-5bc6-4337-a982-60336481046f,dd8f2857-6409-4b72-99c5-a32d8be805c4,Prakash Raj,6473-9897-8391,9447116699,2019-05-08,2021-09-16,Sale,DD-5613-794,820000.0,
ba863043-9545-4d45-950a-9824bb9a2e58,dd8f2857-6409-4b72-99c5-a32d8be805c4,Mohan Das,7938-6106-3744,9524387157,2021-09-16,,Court Decree,DD-4048-189,753000.0,
47b07a9c-7f6b-4e6b-80aa-594791317d78,be927b33-9f5c-4441-9f2a-6d7b5d73254e,Revathy Nair,3756-2621-3800,9172504595,1986-12-05,2013-02-28,Court Decree,DD-1100-285,3078000.0,
127d4c41-7489-4984-8309-5e47c7469ef3,be927b33-9f5c-4441-9f2a-6d7b5d73254e,Jyoti Prasad,9009-1070-6997,9707247598,2013-02-28,,Gift,DD-9592-904,2770000.0,
605c94b1-3497-4ec0-877f-2fb6c6a43ce2,7ea5e7d1-30d1-4aa3-8aa9-956b5fd7579b,Sridevi Kapoor,3532-9331-8857,9285089731,2000-08-18,1999-07-28,Court Decree,DD-4538-168,4592000.0,
200c6742-3a45-4674-81b5-e94787e468b4,7ea5e7d1-30d1-4aa3-8aa9-956b5fd7579b,Naresh Kumar,1875-2572-9419,9248286010,1999-07-28,2001-08-08,Court Decree,DD-5523-439,5669000.0,
51b0f778-9fcf-44ad-b0f3-34467cdfee66,7ea5e7d1-30d1-4aa3-8aa9-956b5fd7579b,Ramesh Kumar Sharma,1884-3910-4502,9760396220,2001-08-08,,Inheritance,DD-8811-266,0,
21a1a87d-bca4-46a8-9f23-e68030e5b07b,ce75c1f5-e5ed-4b6c-9589-481a214fdd0b,Ganesh Patel,3445-4588-3149,9240214044,1991-01-23,2023-09-24,Inheritance,DD-1830-383,0,
e54b810c-18d1-49d3-9bf4-ff0b9577296f,ce75c1f5-e5ed-4b6c-9589-481a214fdd0b,Deepika Mehta,2691-4992-7110,9870788073,2023-09-24,,Partition,DD-9159-467,27453000.0,
f0d3f3ca-0f54-463b-93bb-8aa662630381,8b22cf85-ea0f-486f-8709-dbe3ff830ee1,Balu Mahendra,2212-8695-5891,9506003375,1987-12-20,1999-01-04,Inheritance,DD-2468-525,0,
3853646d-5d85-49e7-bbfd-79558f960b52,8b22cf85-ea0f-486f-8709-dbe3ff830ee1,Rohit Sharma,9698-4574-2955,9943057199,1999-01-04,2002-05-27,Court Decree,DD-1669-981,7972000.0,
c8c1a11f-159f-47ac-a262-f35a7836847e,8b22cf85-ea0f-486f-8709-dbe3ff830ee1,Mohan Das,9867-5520-2095,9765815220,2002-05-27,2012-08-24,Sale,DD-5319-353,9462000.0,
e7f91f74-11ba-4fab-83d6-a3490c19b3e0,8b22cf85-ea0f-486f-8709-dbe3ff830ee1,Lakshmi Venkatesh,4326-2941-7877,9622748935,2012-08-24,,Partition,DD-7420-266,8614000.0,
3890ab88-93c4-4540-bea7-6e8eb9c625f3,5aded0d0-cb00-4ede-8493-cdae5eb89d5d,Balu Mahendra,6016-4089-4681,9709405267,1990-10-22,2014-09-24,Partition,DD-8069-500,60797000.0,
a8af3005-b9a4-49cc-b3e7-a9db9b1bfcdb,5aded0d0-cb00-4ede-8493-cdae5eb89d5d,Sonia Verma,7175-3740-8432,9303766933,2014-09-24,2017-02-25,Partition,DD-6632-108,59029000.0,
4352b09e-9e46-4545-abc8-769eb9370b7d,5aded0d0-cb00-4ede-8493-cdae5eb89d5d,Deepika Mehta,8108-2924-2449,9417309724,2017-02-25,,Inheritance,DD-3767-494,0,
7d1e1c4a-1ca2-4bb4-ad40-4ca8324e53a7,62d86ed8-6523-4a97-90c1-6120a6aa4846,Balu Mahendra,7230-5319-4614,9315836278,1996-03-14,1997-11-26,Gift,DD-2386-773,64928000.0,
009ad76a-cebc-4781-9cc0-be3b5ce8ca72,62d86ed8-6523-4a97-90c1-6120a6aa4846,Deepika Mehta,5615-8551-4058,9492595763,1997-11-26,2005-03-24,Court Decree,DD-6551-924,61407000.0,
4fffec32-7d05-432b-af67-1c06537629ad,62d86ed8-6523-4a97-90c1-6120a6aa4846,Ravi Shankar,5271-4314-1569,9968567809,2005-03-24,2010-07-01,Sale,DD-6974-644,57989000.0,
af3d209c-57d6-4c1f-b3ac-3c7f96b32543,62d86ed8-6523-4a97-90c1-6120a6aa4846,Ganesh Patel,6993-9667-9183,9535582478,2010-07-01,,Inheritance,DD-2270-180,0,
3f854660-bbc5-4975-9d07-555b0a433e67,5c971ebb-231c-4ce1-8a58-b5a314673e1c,Mohammad Arif Khan,8059-4418-5593,9235799523,1989-02-13,1999-07-28,Court Decree,DD-9237-491,20702000.0,
4da0f2ef-eb3e-4079-82de-5f7289959724,5c971ebb-231c-4ce1-8a58-b5a314673e1c,Priya Devi Nair,9773-1129-6440,9763921816,1999-07-28,2015-10-27,Sale,DD-3901-451,19961000.0,
283c80ef-e665-4ce7-a633-24bc6fa1a165,5c971ebb-231c-4ce1-8a58-b5a314673e1c,Arun Prakash,7538-3336-6293,9944527342,2015-10-27,,Gift,DD-9323-189,23472000.0,
2fcb56d1-2cac-488a-adc0-6c9299137cdc,f7bc50b6-96ed-4863-9f1e-510c108d1408,Geeta Mahesh Patel,5931-6189-6061,9329234183,1994-02-26,2012-12-11,Inheritance,DD-7806-936,0,
9f55eee1-947e-44c4-a8f6-c3b47cb04f12,f7bc50b6-96ed-4863-9f1e-510c108d1408,Lalitha Kumari,8502-4702-2708,9830863433,2012-12-11,,Sale,DD-8418-680,97938000.0,
a6a01e89-8742-4554-9475-bbe83a897422,0f86279c-beed-4316-b03d-934b90adae93,Balu Mahendra,9160-1796-2842,9633886006,1996-09-07,1997-06-30,Gift,DD-5375-964,46560000.0,
145ac359-aafa-404b-ab41-38f55be3d8e0,0f86279c-beed-4316-b03d-934b90adae93,Nitin Gadkari,1414-9667-7732,9955377778,1997-06-30,2011-01-28,Inheritance,DD-3680-990,0,
96580d05-997b-421b-8cff-8a339015c4bb,0f86279c-beed-4316-b03d-934b90adae93,Prakash Raj,8421-3163-8044,9529824220,2011-01-28,2015-06-28,Gift,DD-3418-327,56430000.0,
ba962e6f-51ee-454d-9e1f-f77172d23f8c,0f86279c-beed-4316-b03d-934b90adae93,Ramesh Kumar Sharma,2826-5565-2014,9793320994,2015-06-28,,Gift,DD-7663-292,52367000.0,
8256cb82-489b-4178-8dd6-ae2df7b0481d,418280ba-bd8a-49ac-9273-c468eb442063,Revathy Nair,3022-4565-7520,9668102406,1999-08-25,2017-06-05,Court Decree,DD-5933-332,13569000.0,
a7f163ed-ed73-4a6d-9bda-d782df8c15a7,418280ba-bd8a-49ac-9273-c468eb442063,Sunita Verma,2992-4245-7194,9768333823,2017-06-05,,Sale,DD-9099-268,16464000.0,
f4fbf184-1674-405d-b43a-1d9691593552,cccd2a25-d828-4cc8-b721-d3f0e51eae59,Divya Menon,4638-6800-4694,9238730296,2000-01-20,1999-02-05,Court Decree,DD-3855-101,17573000.0,
cc0d451b-6a5c-4ae8-bb01-055c0c6a4cf4,cccd2a25-d828-4cc8-b721-d3f0e51eae59,Lakshmi Venkatesh,9311-6734-1569,9604167347,1999-02-05,2006-05-07,Inheritance,DD-7934-537,0,
68be0bf9-6d89-41bd-9701-37e8552769fa,cccd2a25-d828-4cc8-b721-d3f0e51eae59,Prakash Raj,1746-9379-4070,9517782164,2006-05-07,2022-03-23,Partition,DD-2501-150,18812000.0,
e919c504-287d-49e2-a28b-473c6ee04f9d,cccd2a25-d828-4cc8-b721-d3f0e51eae59,Nandini Reddy,3595-4275-7244,9141418940,2022-03-23,,Court Decree,DD-9156-906,23211000.0,
e54cc44d-2e56-4e73-b462-d66fa9cfc631,f6e7b931-31b5-4d80-945c-4d2992c98c94,Santosh Kumar,3320-3644-9328,9118132628,1995-12-24,2008-04-10,Inheritance,DD-4550-807,0,
7389d0cd-b083-4b4b-ad46-d79d09c7d2f0,f6e7b931-31b5-4d80-945c-4d2992c98c94,Pooja Sharma,3527-4016-3926,9888397590,2008-04-10,2009-04-22,Sale,DD-5784-359,10945000.0,
f5135088-446f-49f0-b4ca-7e239ecd3423,f6e7b931-31b5-4d80-945c-4d2992c98c94,Girish Kumar,6530-4458-7088,9804470968,2009-04-22,,Gift,DD-7635-158,10954000.0,
67f1e010-44bc-48a1-b09e-db8f56030215,f7f7ae0d-f8f6-4070-893b-594d35abf403,Ajay Singh,1939-9334-5699,9812932571,1990-09-25,2024-07-16,Sale,DD-4600-893,2838000.0,
4d8697a7-9cd9-4a9b-9a6f-4f8c40adbf88,f7f7ae0d-f8f6-4070-893b-594d35abf403,Divya Menon,6986-7326-2036,9436973436,2024-07-16,,Partition,DD-4755-684,3352000.0,
a323a91c-ae34-4183-aa34-6e50e32dcc9b,b760c50e-a1e8-4498-aca2-39fe90c0ed55,Anita Kumari Singh,8817-1008-3246,9119499324,1992-10-24,2005-02-02,Court Decree,DD-9137-466,7269000.0,
efc11b81-b2ae-4684-835d-741665f4460c,b760c50e-a1e8-4498-aca2-39fe90c0ed55,Lalitha Kumari,1244-2165-9128,9203180131,2005-02-02,2008-03-09,Gift,DD-3764-545,9018000.0,
619faa9d-77b7-4c20-9099-7d465956a452,b760c50e-a1e8-4498-aca2-39fe90c0ed55,Naresh Kumar,2200-4306-4991,9907344076,2008-03-09,2021-10-14,Inheritance,DD-2471-253,0,
b89692a0-b499-4f09-bed8-88f3d0fd4e91,b760c50e-a1e8-4498-aca2-39fe90c0ed55,Nitin Gadkari,8436-7651-1595,9708161666,2021-10-14,,Partition,DD-7611-573,9584000.0,
9a4691fb-effd-4243-a8ca-0531f3ac739a,707617d0-812a-4f41-9147-ffaba00c661c,Uma Shankar,7262-6387-6058,9302267303,1992-09-06,2010-08-03,Gift,DD-4326-218,25120000.0,
79531727-c9d4-4f20-b133-acf4e5c951d4,707617d0-812a-4f41-9147-ffaba00c661c,Rohit Sharma,6486-3976-4820,9233884025,2010-08-03,2011-12-01,Sale,DD-9396-788,28638000.0,
02c7a6f1-04b9-48de-8a0f-477d26915757,707617d0-812a-4f41-9147-ffaba00c661c,Geeta Mahesh Patel,2134-6766-1385,9931715844,2011-12-01,2018-06-16,Inheritance,DD-1748-262,0,
2612916a-5b6e-43e9-a5b7-3733b9942cb6,707617d0-812a-4f41-9147-ffaba00c661c,Sushma Swarup,8472-5654-8863,9107395571,2018-06-16,,Gift,DD-8967-926,28674000.0,
fe84b11e-1da2-47ec-88f9-e308f6c15b35,770e17b8-15a0-452b-a863-ba016040c72b,Revathy Nair,4614-8704-4263,9140410332,1997-02-05,1999-09-26,Inheritance,DD-6783-422,0,
fff12e2f-394a-47d5-8004-318428f18a5f,770e17b8-15a0-452b-a863-ba016040c72b,Girish Kumar,4055-8608-8231,9184909552,1999-09-26,,Court Decree,DD-7326-378,15242000.0,
833872a8-9429-4085-a585-b80cecf8ac98,e0ec8e48-276a-49df-9314-f9bed5c82bc2,Sushma Swarup,7782-8120-5063,9420551771,1997-05-29,1999-08-19,Court Decree,DD-6495-726,16748000.0,
711c0978-a3b1-41cd-a4b1-9051fc37db73,e0ec8e48-276a-49df-9314-f9bed5c82bc2,Sushma Swarup,4627-6036-5217,9943493564,1999-08-19,2013-01-28,Gift,DD-5288-995,20273000.0,
cef6295d-5e43-4908-a0fc-214dc07cacbc,e0ec8e48-276a-49df-9314-f9bed5c82bc2,Jyoti Prasad,5007-4972-5234,9396125051,2013-01-28,2023-05-09,Sale,DD-6002-726,18216000.0,
a0dbb53f-342e-4807-8fb4-bb4cd0b58428,e0ec8e48-276a-49df-9314-f9bed5c82bc2,Rajesh Gupta,7716-5322-1281,9664599799,2023-05-09,,Court Decree,DD-8387-391,17133000.0,
6afbc24a-1fc2-4d80-bd22-6a79ae01b036,94f1b622-af34-4751-b278-cb7e7ab91398,Asha Bhosale,5937-9496-6697,9306927649,1989-01-20,2004-09-18,Sale,DD-8843-879,10069000.0,
aa280bed-90d0-4842-a78e-50b8fa8a967e,94f1b622-af34-4751-b278-cb7e7ab91398,Rohit Sharma,3161-3058-1610,9362458848,2004-09-18,,Gift,DD-7763-479,9915000.0,
8ac8d054-ce41-4bd3-a336-8dba81a0b574,4ca141dd-26c3-44d7-8fb1-bbebcd35bdf1,Lakshmi Venkatesh,4578-2126-5277,9857864453,1989-05-03,2008-11-11,Partition,DD-1037-668,103124000.0,
aec280b0-e08e-460f-92c9-58748874ffa0,4ca141dd-26c3-44d7-8fb1-bbebcd35bdf1,Asha Bhosale,7497-7355-4625,9190883729,2008-11-11,2010-05-27,Gift,DD-5888-293,98355000.0,
1d09d244-ddcc-4c1d-b3ec-ef767f85bc05,4ca141dd-26c3-44d7-8fb1-bbebcd35bdf1,Anita Kumari Singh,4353-5859-4007,9304541049,2010-05-27,,Sale,DD-4650-655,105269000.0,
fcc95321-cebf-4f08-bef6-b7a576722cc8,1bc82022-8cc0-4732-aa1d-6b19714d365a,Rohit Sharma,1821-3506-2469,9794317061,1992-08-31,2008-02-05,Inheritance,DD-5597-490,0,
5b415e08-599b-4273-90d3-c2d031ff4853,1bc82022-8cc0-4732-aa1d-6b19714d365a,Meena Devi,4085-1615-5949,9323165768,2008-02-05,2013-03-10,Partition,DD-8178-392,125086000.0,
e7cd32bc-4018-42bb-9c6a-24ae088c1794,1bc82022-8cc0-4732-aa1d-6b19714d365a,Mahesh Babu,1768-3676-3653,9975171243,2013-03-10,2016-10-12,Gift,DD-1957-258,117750000.0,
d448ef22-11fa-4ef2-be3b-6a6c2d6cee82,1bc82022-8cc0-4732-aa1d-6b19714d365a,Arun Prakash,8347-6517-3612,9313642767,2016-10-12,,Court Decree,DD-5592-532,118496000.0,
c026538f-5554-41a2-a015-34344bdc3fc2,9c513f06-2df6-4da2-9f08-19e4fe32b393,Girish Kumar,6691-6164-5081,9903580651,1987-10-03,2007-10-15,Partition,DD-3326-894,86850000.0,
e70afecb-8c12-4044-93bb-8c567f8b77f6,9c513f06-2df6-4da2-9f08-19e4fe32b393,Harish Chandra,1918-2281-3835,9347852194,2007-10-15,,Sale,DD-3843-384,96117000.0,
7d8032c6-5c7f-4b2e-9713-144f7c09af9a,06fe0d38-382b-43b0-96c1-ca20fe48d947,Prakash Raj,2664-8803-9113,9444794527,1988-06-05,2015-06-30,Partition,DD-5242-776,18909000.0,
a48cc8fe-487f-4ddb-89be-6d46a0591dae,06fe0d38-382b-43b0-96c1-ca20fe48d947,Sonia Verma,3996-5320-1819,9514805094,2015-06-30,,Gift,DD-7781-208,20779000.0,
3c13a32b-98bf-46c6-8dc4-2240c8624c12,db937caa-d068-4677-8dfe-cec7dd208c3c,Mohammad Arif Khan,4052-2633-3129,9190770196,1993-03-13,2018-01-12,Inheritance,DD-8395-687,0,
afd88d96-f04b-4f0c-8468-32511fd51b97,db937caa-d068-4677-8dfe-cec7dd208c3c,Nandini Reddy,1687-4861-6679,9839120948,2018-01-12,2022-10-12,Sale,DD-1772-222,33734000.0,
31d68e01-5e51-43ab-bdc7-4cf6dd2494ce,db937caa-d068-4677-8dfe-cec7dd208c3c,Girish Kumar,1819-2211-8445,9153132768,2022-10-12,,Court Decree,DD-7814-926,41064000.0,
c68fada3-3ec2-4556-94cf-0984da7e9bbd,33646f13-8cad-4818-aa18-486ddc9c1872,Mahesh Babu,5739-3451-3364,9221318733,1992-01-21,2013-10-05,Inheritance,DD-3679-121,0,
15730c06-bc43-42d2-87f5-bc774d112339,33646f13-8cad-4818-aa18-486ddc9c1872,Balu Mahendra,5270-7266-4151,9309700414,2013-10-05,,Partition,DD-3886-485,36141000.0,
f5a83a50-98f7-4241-8752-1071e3d9aeb4,0858487a-b510-473e-bc47-401913d5a5e1,Seema Malhotra,9140-5216-3976,9526555697,2001-04-20,2005-08-31,Sale,DD-6131-294,17883000.0,
1851ad7d-ed8f-462e-b399-471e397904b7,0858487a-b510-473e-bc47-401913d5a5e1,Sonia Verma,6186-7784-4820,9387770819,2005-08-31,2016-03-27,Partition,DD-4427-263,21979000.0,
d5d0005c-db32-4a79-90c6-674b87405dd1,0858487a-b510-473e-bc47-401913d5a5e1,Divya Menon,6224-3793-3621,9485143378,2016-03-27,2017-05-22,Inheritance,DD-8411-609,0,
f962d6a1-2b67-41bb-bc9c-85cdddcaf758,0858487a-b510-473e-bc47-401913d5a5e1,Ajay Singh,6722-9892-2371,9252213519,2017-05-22,,Court Decree,DD-3516-117,22360000.0,
fffd7f5f-12ee-4396-800e-4d87cf771784,71e4bbd6-0f12-4585-b033-871a3958fdaf,Mohammad Arif Khan,6492-5246-9427,9129063876,1997-06-24,2022-11-20,Gift,DD-3947-143,51073000.0,
755513c4-cd78-482e-9e18-b234d3b4be13,71e4bbd6-0f12-4585-b033-871a3958fdaf,Saritha Devi,2752-4654-9819,9916347780,2022-11-20,,Court Decree,DD-6564-199,47386000.0,
4234fca3-3437-4c42-b734-bc604febeda1,8935824c-8367-4ffe-b5b5-9d67deda272b,Vinod Khanna,9802-1958-7380,9432112514,2000-11-04,2012-07-27,Sale,DD-2797-643,63951000.0,
dd7f09ae-a98d-425d-8d85-9c7b99b7c763,8935824c-8367-4ffe-b5b5-9d67deda272b,Ramesh Kumar Sharma,1697-7361-3910,9712051373,2012-07-27,2023-10-04,Gift,DD-3188-957,75765000.0,
7ecba2d4-bfb9-4244-96af-5854ebe71623,8935824c-8367-4ffe-b5b5-9d67deda272b,Divya Menon,5006-6139-9532,9451427352,2023-10-04,,Court Decree,DD-9156-552,83744000.0,
bcd3a07c-144c-46ee-b2dc-79d419c06b86,a67ecfb8-c87a-402b-91ec-19daf40c2943,Sushma Swarup,8956-9373-2833,9196687876,2000-06-24,2016-11-20,Court Decree,DD-4554-914,4883000.0,
68b49998-f209-4cee-86e6-0399570436ba,a67ecfb8-c87a-402b-91ec-19daf40c2943,Smita Patil,5549-9631-2581,9799744320,2016-11-20,,Partition,DD-8315-257,5763000.0,
43a6fa39-8b26-4198-b744-7beb0022935f,ef0343d5-d345-408c-912d-fed853883c3a,Vinod Khanna,1031-6820-3651,9548748753,1987-04-19,2004-09-13,Gift,DD-5002-642,48972000.0,
7befe2d6-3759-4c4c-a03a-42cae30267d1,ef0343d5-d345-408c-912d-fed853883c3a,Girish Kumar,2023-1977-8390,9527464758,2004-09-13,2016-09-21,Court Decree,DD-3800-775,56873000.0,
cce478c6-15c4-4460-a1fd-9e52275faac0,ef0343d5-d345-408c-912d-fed853883c3a,Ranjit Kumar,4998-4721-3905,9696796440,2016-09-21,,Court Decree,DD-8081-267,67056000.0,
a14510f7-d345-446b-aec1-2abe7e9f5e7d,935a435b-3692-4396-b23b-4f6319aa5a23,Ganesh Patel,3496-2624-9856,9645570167,1990-06-11,2023-04-01,Court Decree,DD-3569-305,21894000.0,
